Price in PLN,Price per meter,Floors in the building,No. of rooms,Location,Floor,Flat area in m2,Szerokosc,Dlugosc
1.0,-1.0,5.0,4.0,Włochy,1.0,7015.0,52.1936,20.9412
1.0,-1.0,5.0,3.0,Włochy,3.0,70.44,52.1936,20.9412
1.0,-1.0,8.0,2.0,Śródmieście,6.0,45.66,52.2297,21.0122
1.0,-1.0,5.0,4.0,Włochy,2.0,63.08,52.1937013872943,20.938497816201
1.0,-1.0,5.0,3.0,Włochy,5.0,50.28,52.1937013872943,20.938497816201
1.0,-1.0,5.0,3.0,Włochy,1.0,65.13,52.1936,20.9412
224100.0,8788.24,5.0,1.0,Rembertów,2.0,25.5,52.25847,21.12687
1.0,-1.0,5.0,3.0,Włochy,0.0,56.17,52.1936,20.9412
1.0,-1.0,5.0,3.0,Włochy,1.0,62.82,52.1936,20.9412
710400.0,10447.06,10.0,3.0,Mokotów,7.0,68.0,52.1728466096621,20.9999188688053
431550.0,11209.09,4.0,2.0,Ursynów,4.0,38.5,52.1618617360222,20.9935808507643
1.0,-1.0,5.0,4.0,Włochy,3.0,75.02,52.1937013872943,20.938497816201
1.0,-1.0,5.0,3.0,Włochy,1.0,71.59,52.1937013872943,20.938497816201
631820.0,17959.64,28.0,1.0,Wola,8.0,35.18,52.22969,20.98457
517000.0,11427.94,8.0,2.0,Wola,3.0,45.24,52.22512,20.95345
714000.0,10113.31,8.0,3.0,Wola,0.0,70.6,52.22498,20.95288
679999.0,10871.29,8.0,3.0,Wola,4.0,62.55,52.22512,20.95345
1.0,-1.0,5.0,3.0,Włochy,1.0,61.99,52.1936,20.9412
1.0,-1.0,5.0,3.0,Włochy,5.0,63.08,52.1936,20.9412
558045.0,11770.62,10.0,2.0,Mokotów,2.0,47.41,52.17708,21.06726
801300.0,11532.82,6.0,3.0,Bielany,3.0,69.48,52.2791904238787,20.9709266478042
1.0,-1.0,5.0,2.0,Włochy,1.0,54.44,52.1937013872943,20.938497816201
1.0,-1.0,5.0,3.0,Włochy,1.0,66.46,52.1936,20.9412
1.0,-1.0,8.0,4.0,Śródmieście,6.0,64.19,52.2297,21.0122
1.0,-1.0,5.0,3.0,Włochy,4.0,63.08,52.1936,20.9412
1.0,-1.0,5.0,3.0,Włochy,5.0,60.19,52.1936,20.9412
1.0,-1.0,5.0,3.0,Włochy,1.0,64.57,52.1937013872943,20.938497816201
1.0,-1.0,8.0,3.0,Ursus,6.0,47.87,52.19388889,20.88611111
391384.0,10150.0,4.0,2.0,Śródmieście,1.0,38.56,52.2292840746904,21.010275912251
1.0,-1.0,5.0,1.0,Włochy,1.0,36.28,52.1937013872943,20.938497816201
1.0,-1.0,8.0,3.0,Śródmieście,6.0,50.81,52.2297,21.0122
564547.0,9962.01,4.0,3.0,Bemowo,2.0,56.67,52.2312350034004,20.8956059068872
1.0,-1.0,5.0,3.0,Włochy,2.0,62.82,52.1937013872943,20.938497816201
1.0,-1.0,8.0,4.0,Śródmieście,6.0,74.96,52.2297,21.0122
1.0,-1.0,8.0,2.0,Śródmieście,6.0,35.2,52.2297,21.0122
1.0,-1.0,8.0,3.0,Śródmieście,6.0,44.54,52.2297,21.0122
598638.0,9327.49,4.0,3.0,Bemowo,2.0,64.18,52.2316,20.89324
1023876.0,9642.83,4.0,4.0,Bemowo,4.0,106.18,52.2312350034004,20.8956059068872
1.0,-1.0,8.0,3.0,Ursus,6.0,48.41,52.19388889,20.88611111
531793.0,11207.44,8.0,2.0,Śródmieście,0.0,47.45,52.24053,21.034167
515616.0,9600.0,4.0,3.0,Ursus,0.0,53.71,52.18734,20.90929
798100.0,9988.74,8.0,4.0,Wola,3.0,79.9,52.22138501,20.95689297
1.0,-1.0,5.0,3.0,Włochy,5.0,66.46,52.1936,20.9412
1.0,-1.0,5.0,3.0,Włochy,3.0,66.46,52.1937013872943,20.938497816201
419150.0,10100.0,4.0,2.0,Śródmieście,2.0,41.5,52.2292840746904,21.010275912251
1.0,-1.0,8.0,2.0,Ursus,6.0,37.44,52.19388889,20.88611111
1.0,-1.0,8.0,3.0,Śródmieście,6.0,45.65,52.2297,21.0122
686768.0,10742.5,10.0,3.0,Mokotów,2.0,63.93,52.17708,21.06726
452564.0,9800.0,4.0,2.0,Ursus,2.0,46.18,52.18734,20.90929
1.0,-1.0,5.0,3.0,Włochy,5.0,61.99,52.1936,20.9412
1.0,-1.0,5.0,4.0,Włochy,1.0,7502.0,52.1936,20.9412
1.0,-1.0,5.0,3.0,Włochy,1.0,61.27,52.1936,20.9412
1.0,-1.0,5.0,2.0,Włochy,0.0,44.66,52.1937013872943,20.938497816201
1.0,-1.0,5.0,3.0,Włochy,5.0,62.82,52.1936,20.9412
1.0,-1.0,5.0,3.0,Włochy,2.0,60.19,52.1936,20.9412
1.0,-1.0,5.0,4.0,Włochy,2.0,7502.0,52.1936,20.9412
1.0,-1.0,5.0,3.0,Włochy,0.0,56.03,52.1937013872943,20.938497816201
1.0,-1.0,8.0,3.0,Śródmieście,6.0,53.85,52.2297,21.0122
1.0,-1.0,5.0,3.0,Włochy,1.0,57.82,52.1936,20.9412
1.0,-1.0,5.0,3.0,Włochy,0.0,62.82,52.1936,20.9412
1.0,-1.0,5.0,4.0,Włochy,1.0,70.44,52.1936,20.9412
1.0,-1.0,5.0,3.0,Włochy,5.0,64.53,52.1937013872943,20.938497816201
1.0,-1.0,5.0,4.0,Włochy,4.0,75.02,52.1936,20.9412
1.0,-1.0,5.0,3.0,Włochy,3.0,60.19,52.1937013872943,20.938497816201
1.0,-1.0,5.0,3.0,Włochy,1.0,50.28,52.1936,20.9412
1.0,-1.0,5.0,3.0,Włochy,2.0,50.28,52.1936,20.9412
1.0,-1.0,5.0,3.0,Włochy,2.0,71.59,52.1937013872943,20.938497816201
360400.0,12518.24,7.0,1.0,Praga-Południe,3.0,28.79,52.23432,21.10253
1.0,-1.0,5.0,3.0,Włochy,4.0,59.67,52.1936,20.9412
1.0,-1.0,8.0,2.0,Śródmieście,6.0,37.68,52.2297,21.0122
1.0,-1.0,5.0,3.0,Włochy,1.0,50.26,52.1936,20.9412
1.0,-1.0,8.0,3.0,Ursus,6.0,56.39,52.19388889,20.88611111
647500.0,10037.2,7.0,3.0,Praga-Południe,1.0,64.51,52.23432,21.10253
1.0,-1.0,8.0,3.0,Śródmieście,6.0,46.87,52.2297,21.0122
1.0,-1.0,8.0,4.0,Ursus,6.0,68.9,52.19388889,20.88611111
1.0,-1.0,8.0,2.0,Ursus,6.0,36.72,52.19388889,20.88611111
943525.0,11488.19,10.0,4.0,Mokotów,3.0,82.13,52.17708,21.06726
627991.0,14995.01,6.0,2.0,Bielany,4.0,41.88,52.2791904238787,20.9709266478042
568600.0,10389.18,7.0,3.0,Praga-Południe,4.0,54.73,52.23432,21.10253
1.0,-1.0,4.0,3.0,Śródmieście,1.0,69.22,52.2297,21.0122
339636.0,8300.0,2.0,2.0,Białołęka,2.0,40.92,52.32588,21.06284
544648.0,12776.17,10.0,2.0,Mokotów,8.0,42.63,52.17708,21.06726
1.0,-1.0,4.0,2.0,Śródmieście,2.0,48.14,52.2297,21.0122
1398300.0,15260.29,2.0,4.0,Mokotów,1.0,91.63,52.18384,21.0423
454600.0,10224.92,7.0,2.0,Praga-Południe,3.0,44.46,52.23432,21.10253
408289.0,7300.0,2.0,3.0,Białołęka,2.0,55.93,52.32611,21.06252
783407.0,13371.0,6.0,3.0,Bielany,2.0,58.59,52.2798,20.97364
449461.0,7300.0,2.0,4.0,Białołęka,1.0,61.57,52.3322891602931,21.0540275581263
414640.0,7300.0,2.0,3.0,Białołęka,0.0,56.8,52.32612,21.06252
376937.0,6675.0,3.0,3.0,Białołęka,2.0,56.47,52.3445356441257,21.0274787348439
811000.0,9724.22,4.0,4.0,Bemowo,4.0,83.4,52.25361111,20.91333333
2182000.0,14450.33,7.0,4.0,Ochota,7.0,151.0,52.21871,20.97748
346346.0,7124.99,3.0,2.0,Białołęka,2.0,48.61,52.3445356441257,21.0274787348439
469000.0,8436.77,7.0,3.0,Ursus,1.0,55.59,52.20441,20.88059
315915.0,7174.99,3.0,2.0,Białołęka,3.0,44.03,52.3445356441257,21.0274787348439
917300.0,13756.75,2.0,3.0,Mokotów,2.0,66.68,52.18384,21.0423
325644.0,6600.0,3.0,2.0,Wesoła,2.0,49.34,52.22138889,21.23777778
1154900.0,7598.03,3.0,5.0,Bemowo,0.0,152.0,52.2227,20.89535
519000.0,7838.7,7.0,3.0,Ursus,1.0,66.21,52.20441,20.88059
2180000.0,15703.79,7.0,4.0,Ochota,7.0,138.82,52.2152266149712,20.9753675950962
750700.0,16006.4,29.0,2.0,Wola,3.0,46.9,52.2329307592922,20.9956049361927
466000.0,7991.77,7.0,3.0,Ursus,0.0,58.31,52.2050570441289,20.8818793688129
468800.0,11626.98,7.0,2.0,Praga-Południe,4.0,40.32,52.23432,21.10253
414988.0,14933.0,6.0,1.0,Bielany,3.0,27.79,52.2791904238787,20.9709266478042
952880.0,8600.0,2.0,5.0,Wilanów,1.0,110.8,52.16161,21.12469
565929.0,11435.22,8.0,2.0,Wola,1.0,49.49,52.2251,20.9521
604900.0,14313.77,6.0,2.0,Bielany,6.0,42.26,52.2789445,20.9705271
734264.0,10506.0,8.0,3.0,Wola,2.0,69.89,52.2251,20.9521
1003800.0,9443.09,4.0,4.0,Bemowo,4.0,106.3,52.25361111,20.91333333
703312.0,10656.24,10.0,3.0,Mokotów,4.0,66.0,52.1852939,21.0519269
384436.0,6149.99,3.0,3.0,Białołęka,1.0,62.51,52.3445356441257,21.0274787348439
873385.0,9744.34,10.0,4.0,Mokotów,5.0,89.63,52.19416,21.0347
676999.0,11283.32,10.0,3.0,Mokotów,8.0,60.0,52.1728466096621,20.9999188688053
401000.0,9041.71,7.0,2.0,Ursus,2.0,44.35,52.2050570441289,20.8818793688129
476226.0,9167.01,4.0,2.0,Białołęka,1.0,51.95,52.31855,20.97989
265157.0,7224.99,2.0,2.0,Białołęka,2.0,36.7,52.3445356441257,21.0274787348439
295704.0,7400.0,3.0,2.0,Wesoła,3.0,39.96,52.22138889,21.23777778
762400.0,13012.46,6.0,3.0,Żoliborz,1.0,58.59,52.26883,20.97906
576314.0,9400.0,5.0,3.0,Wawer,2.0,61.31,52.23739,21.13738
1105873.0,11640.77,10.0,4.0,Mokotów,6.0,95.0,52.1852939,21.0519269
953304.0,8800.0,2.0,4.0,Wilanów,1.0,108.33,52.16161,21.12469
2031894.0,15629.95,2.0,4.0,Mokotów,1.0,130.0,52.18469,21.04236
1878591.0,15920.26,2.0,4.0,Mokotów,2.0,118.0,52.18469,21.04236
1802400.0,15950.44,2.0,4.0,Mokotów,1.0,113.0,52.18469,21.04236
519072.0,9122.53,12.0,3.0,Białołęka,8.0,56.9,52.31138889,20.97444444
2434306.0,15807.18,2.0,5.0,Mokotów,1.0,154.0,52.18469,21.04236
688400.0,10840.94,10.0,3.0,Ursynów,8.0,63.5,52.1631,20.9925
445474.0,8751.94,12.0,3.0,Białołęka,4.0,50.9,52.31138889,20.97444444
372500.0,10463.48,12.0,2.0,Białołęka,6.0,35.6,52.3211327,20.94676495
640000.0,14222.22,6.0,2.0,Mokotów,2.0,45.0,52.194157,21.0346955
500000.0,10000.0,4.0,2.0,Śródmieście,3.0,50.0,52.2296756,21.0122287
669100.0,10688.5,8.0,3.0,Wola,2.0,62.6,52.22498,20.95288
545900.0,8404.93,5.0,3.0,Wawer,2.0,64.95,52.2380524775936,21.1412111077373
683740.0,9996.2,10.0,3.0,Mokotów,1.0,68.4,52.1852939,21.0519269
303030.0,10979.35,12.0,1.0,Białołęka,2.0,27.6,52.32138626,20.95331669
948777.0,12321.78,10.0,3.0,Mokotów,7.0,77.0,52.1770756,21.06726
600000.0,10989.01,10.0,2.0,Mokotów,3.0,54.6,52.1852939,21.0519269
709224.0,9092.62,4.0,4.0,Ursus,0.0,78.0,52.1951226,20.8837885
479000.0,6842.86,5.0,4.0,Rembertów,1.0,70.0,52.27349,21.1188
538362.0,12818.14,10.0,2.0,Mokotów,7.0,42.0,52.1852939,21.0519269
955241.0,11649.28,10.0,4.0,Mokotów,4.0,82.0,52.1852939,21.0519269
470900.0,11158.77,8.0,2.0,Wola,0.0,42.2,52.22498,20.95288
598780.0,8135.6,12.0,4.0,Białołęka,4.0,73.6,52.31722,20.98156
331960.0,10708.39,4.0,1.0,Ursus,1.0,31.0,52.19388889,20.88611111
628900.0,8834.11,5.0,4.0,Białołęka,5.0,71.19,52.31936,20.99646
665400.0,8238.21,5.0,4.0,Białołęka,5.0,80.77,52.31936,20.99646
396632.0,14438.73,10.0,1.0,Mokotów,8.0,27.47,52.1770756,21.06726
799000.0,7941.56,2.0,4.0,Wawer,0.0,100.61,52.2133456337538,21.1085427963086
628900.0,7969.84,5.0,4.0,Białołęka,5.0,78.91,52.31936,20.99646
669000.0,4203.05,2.0,5.0,Wawer,2.0,159.17,52.2133456337538,21.1085427963086
1352085.0,11625.84,5.0,4.0,Praga-Południe,5.0,116.3,52.2468,21.0812
735900.0,11570.75,10.0,3.0,Mokotów,10.0,63.6,52.16966,20.9959
489000.0,8494.01,,3.0,Białołęka,3.0,57.57,52.3440507,21.03941416
449000.0,7610.17,2.0,3.0,Wilanów,0.0,59.0,52.16643,21.09067
1950000.0,12367.6,6.0,4.0,Mokotów,6.0,157.67,52.1913042577605,21.0012369187452
449000.0,7610.17,2.0,3.0,Wawer,0.0,59.0,52.16084,21.21209
351000.0,7020.0,5.0,3.0,Rembertów,3.0,50.0,52.25847,21.12687
449000.0,7610.17,2.0,3.0,Wawer,0.0,59.0,52.16083333,21.21166667
1288491.0,11918.33,8.0,4.0,Mokotów,8.0,108.11,52.1851717,20.9971256
1820000.0,21901.32,29.0,3.0,Wola,29.0,83.1,52.23129,20.98844
629000.0,4952.76,2.0,5.0,Wawer,1.0,127.0,52.16083333,21.21166667
895700.0,11385.53,11.0,3.0,Mokotów,1.0,78.67,52.20055556,21.02444444
1672835.0,15633.97,2.0,3.0,Mokotów,1.0,107.0,52.18469,21.04236
812500.0,8922.69,2.0,4.0,Wilanów,2.0,91.06,52.17192,21.10727
871735.0,11184.69,10.0,3.0,Mokotów,2.0,77.94,52.1783,21.06416
769100.0,10027.38,8.0,3.0,Wola,0.0,76.7,52.22498,20.95288
1593864.0,15700.0,2.0,3.0,Mokotów,1.0,101.52,52.18469,21.04236
225898.0,8950.0,5.0,1.0,Rembertów,3.0,25.24,52.2678514599294,21.1198328855783
290000.0,10000.0,4.0,1.0,Białołęka,2.0,29.0,52.31316545,20.97652945
709900.0,10455.08,10.0,3.0,Ursynów,6.0,67.9,52.1675702801047,21.0056596694888
629000.0,4952.76,2.0,5.0,Wilanów,1.0,127.0,52.17416667,21.08027778
629000.0,4946.52,2.0,5.0,Wawer,1.0,127.16,52.16084,21.21209
839800.0,8880.19,2.0,4.0,Wilanów,2.0,94.57,52.17192,21.10727
999999.0,9345.79,4.0,4.0,Bemowo,4.0,107.0,52.23203,20.88577
2600586.0,16152.71,2.0,4.0,Mokotów,0.0,161.0,52.18413,21.04277
573000.0,9385.75,4.0,3.0,Włochy,1.0,61.05,52.20654,20.9376
272800.0,7684.51,5.0,2.0,Rembertów,4.0,35.5,52.25847,21.12687
591000.0,9234.38,4.0,3.0,Włochy,1.0,64.0,52.20522,20.93812
479000.0,7725.81,7.0,3.0,Ursus,1.0,62.0,52.20547,20.8801
1000352.0,12006.14,10.0,4.0,Mokotów,8.0,83.32,52.1783,21.06416
591000.0,9280.78,4.0,3.0,Włochy,1.0,63.68,52.20654,20.9376
519800.0,8855.2,4.0,3.0,Bemowo,1.0,58.7,52.25361111,20.91333333
549900.0,11724.95,10.0,2.0,Mokotów,4.0,46.9,52.1780067491746,21.0672426839218
585000.0,9212.6,11.0,3.0,Bemowo,9.0,63.5,52.2569933,20.9221822
440000.0,10232.56,4.0,2.0,Włochy,1.0,43.0,52.20522,20.93812
468000.0,10400.0,4.0,2.0,Włochy,1.0,45.0,52.20522,20.93812
482000.0,6902.48,5.0,4.0,Rembertów,4.0,69.83,52.26485,21.11763
595000.0,8974.36,4.0,3.0,Bemowo,1.0,66.3,52.23329,20.89047
998000.0,9504.76,8.0,5.0,Włochy,1.0,105.0,52.19698,20.9531
614000.0,11739.96,7.0,3.0,Wola,4.0,52.3,52.2235,20.95531
534999.0,11263.14,8.0,2.0,Wola,0.0,47.5,52.22498,20.95288
472000.0,7140.7,5.0,4.0,Rembertów,5.0,66.1,52.26485,21.11763
406000.0,9227.27,7.0,2.0,Ursus,2.0,44.0,52.20547,20.8801
377000.0,8775.61,7.0,2.0,Ursus,2.0,42.96,52.2044,20.8806
588000.0,9639.34,4.0,3.0,Włochy,1.0,61.0,52.208,20.9375
401000.0,8744.0,7.0,2.0,Ursus,2.0,45.86,52.2044,20.8806
903900.0,12003.98,5.0,4.0,Praga-Południe,4.0,75.3,52.24491,21.08878
638000.0,9382.35,4.0,3.0,Włochy,3.0,68.0,52.20522,20.93812
893346.0,11533.0,9.0,3.0,Śródmieście,3.0,77.46,52.257769,20.9945254
433000.0,10548.11,4.0,2.0,Włochy,2.0,41.05,52.208,20.9375
469000.0,8229.51,7.0,3.0,Ursus,1.0,56.99,52.2044,20.8806
524000.0,11441.05,8.0,2.0,Wola,1.0,45.8,52.22498,20.95288
435556.0,14952.15,10.0,1.0,Mokotów,8.0,29.13,52.1783,21.06416
652818.0,12425.16,10.0,2.0,Mokotów,10.0,52.54,52.1783,21.06416
349999.0,6999.98,5.0,3.0,Rembertów,1.0,50.0,52.27349,21.1188
498700.0,10941.2,,2.0,Praga-Południe,2.0,45.58,52.2303,21.0828
519800.0,11399.12,,2.0,Praga-Południe,4.0,45.6,52.2303,21.0828
640700.0,10875.91,,3.0,Praga-Południe,4.0,58.91,52.2303,21.0828
382200.0,13247.83,,1.0,Praga-Południe,4.0,28.85,52.2303,21.0828
601380.0,11842.85,8.0,2.0,Wola,7.0,50.78,52.22498,20.95288
521100.0,13122.64,,3.0,Praga-Południe,5.0,39.71,52.2303,21.0828
512512.0,11028.88,,3.0,Praga-Południe,3.0,46.47,52.2300261260138,21.1093084424226
717249.0,15900.0,27.0,2.0,Wola,19.0,45.11,52.2276,20.95691
1.0,-1.0,4.0,3.0,Białołęka,2.0,58.41,52.3078,20.9743
588000.0,9639.34,4.0,3.0,Włochy,4.0,61.0,52.20522,20.93812
1.0,-1.0,4.0,4.0,Białołęka,3.0,83.5,52.3078,20.9743
630400.0,9879.33,,3.0,Praga-Południe,0.0,63.81,52.2300261260138,21.1093084424226
673500.0,10445.1,,3.0,Praga-Południe,3.0,64.48,52.2303,21.0828
436000.0,9686.74,,2.0,Praga-Południe,1.0,45.01,52.2303,21.0828
592600.0,10612.46,,2.0,Praga-Południe,3.0,55.84,52.2303,21.0828
644100.0,10858.06,,3.0,Praga-Południe,5.0,59.32,52.2300261260138,21.1093084424226
477000.0,10652.08,,2.0,Praga-Południe,5.0,44.78,52.2303,21.0828
374100.0,12994.1,,1.0,Praga-Południe,5.0,28.79,52.2303,21.0828
396600.0,13742.2,,1.0,Praga-Południe,5.0,28.86,52.2303,21.0828
1.0,-1.0,4.0,3.0,Białołęka,4.0,58.41,52.3078,20.9743
617800.0,11063.75,,2.0,Praga-Południe,5.0,55.84,52.2303,21.0828
522200.0,11619.94,,2.0,Praga-Południe,5.0,44.94,52.2303,21.0828
566300.0,10156.03,,2.0,Praga-Południe,0.0,55.76,52.2303,21.0828
668200.0,9525.3,,3.0,Praga-Południe,6.0,70.15,52.2303,21.0828
1.0,-1.0,4.0,4.0,Białołęka,2.0,83.5,52.3078,20.9743
631400.0,13981.4,,2.0,Praga-Południe,6.0,45.16,52.2303,21.0828
469700.0,10435.46,,2.0,Praga-Południe,4.0,45.01,52.2300261260138,21.1093084424226
1.0,-1.0,4.0,3.0,Białołęka,4.0,50.55,52.3078,20.9743
534543.0,11426.74,8.0,2.0,Wola,1.0,46.78,52.2251,20.9521
1.0,-1.0,4.0,3.0,Białołęka,0.0,47.43,52.3078,20.9743
1.0,-1.0,4.0,4.0,Białołęka,1.0,66.91,52.3078,20.9743
440640.0,9910.93,,2.0,Praga-Południe,3.0,44.46,52.2303,21.0828
594700.0,13230.26,,3.0,Praga-Południe,6.0,44.95,52.2303,21.0828
360400.0,12518.24,,1.0,Praga-Południe,3.0,28.79,52.2303,21.0828
491700.0,10980.35,,2.0,Praga-Południe,6.0,44.78,52.2303,21.0828
503100.0,14540.46,,2.0,Praga-Południe,6.0,34.6,52.2303,21.0828
367800.0,12775.27,,1.0,Praga-Południe,4.0,28.79,52.2303,21.0828
492800.0,10968.17,,2.0,Praga-Południe,2.0,44.93,52.2303,21.0828
555200.0,11947.49,,3.0,Praga-Południe,5.0,46.47,52.2303,21.0828
464400.0,10445.34,,2.0,Praga-Południe,4.0,44.46,52.2303,21.0828
614700.0,13779.42,,2.0,Praga-Południe,4.0,44.61,52.2303,21.0828
566400.0,12185.89,,3.0,Praga-Południe,6.0,46.48,52.2303,21.0828
626600.0,10638.37,,3.0,Praga-Południe,3.0,58.9,52.2303,21.0828
523900.0,11657.77,,2.0,Praga-Południe,5.0,44.94,52.2303,21.0828
491296.0,10572.33,,3.0,Praga-Południe,1.0,46.47,52.2303,21.0828
519500.0,11397.54,,2.0,Praga-Południe,4.0,45.58,52.2303,21.0828
603100.0,10166.89,,3.0,Praga-Południe,2.0,59.32,52.2303,21.0828
389400.0,13492.72,,1.0,Praga-Południe,5.0,28.86,52.2303,21.0828
444000.0,10206.9,4.0,2.0,Ursynów,1.0,43.5,52.16307,20.99228
1.0,-1.0,4.0,3.0,Białołęka,1.0,58.41,52.3106169106932,20.9699389306326
498900.0,10940.79,,2.0,Praga-Południe,2.0,45.6,52.2303,21.0828
394000.0,10529.13,4.0,2.0,Ursynów,1.0,37.42,52.16307,20.99228
519000.0,11149.3,,3.0,Praga-Południe,4.0,46.55,52.2300261260138,21.1093084424226
1.0,-1.0,4.0,3.0,Białołęka,1.0,56.69,52.3106169106932,20.9699389306326
524100.0,11711.73,,2.0,Praga-Południe,5.0,44.75,52.2303,21.0828
625400.0,11225.99,,3.0,Praga-Południe,6.0,55.71,52.2303,21.0828
1.0,-1.0,4.0,3.0,Białołęka,2.0,50.55,52.3078,20.9743
894300.0,9655.58,8.0,4.0,Wola,0.0,92.62,52.22498,20.95288
1.0,-1.0,4.0,4.0,Białołęka,4.0,83.5,52.3078,20.9743
1.0,-1.0,4.0,3.0,Białołęka,2.0,56.69,52.3106169106932,20.9699389306326
721500.0,12781.22,,2.0,Praga-Południe,6.0,56.45,52.2303,21.0828
1.0,-1.0,4.0,3.0,Białołęka,1.0,59.13,52.3078,20.9743
530000.0,11627.91,,2.0,Praga-Południe,5.0,45.58,52.2303,21.0828
616800.0,10397.84,,3.0,Praga-Południe,3.0,59.32,52.2303,21.0828
654600.0,11113.75,,3.0,Praga-Południe,5.0,58.9,52.2303,21.0828
574300.0,10308.74,,3.0,Praga-Południe,2.0,55.71,52.2303,21.0828
568400.0,10148.19,,2.0,Praga-Południe,0.0,56.01,52.2303,21.0828
775101.0,9676.67,8.0,4.0,Wola,0.0,80.1,52.2251,20.9521
591000.0,9158.53,4.0,3.0,Włochy,1.0,64.53,52.20677,20.93834
503000.0,11197.68,,2.0,Praga-Południe,3.0,44.92,52.2303,21.0828
550600.0,9333.79,,3.0,Praga-Południe,0.0,58.99,52.2300261260138,21.1093084424226
511700.0,11386.29,,2.0,Praga-Południe,4.0,44.94,52.2303,21.0828
650000.0,10001.54,8.0,3.0,Wola,0.0,64.99,52.22124,20.95634
509400.0,11171.05,,2.0,Praga-Południe,3.0,45.6,52.2303,21.0828
786550.0,12552.67,9.0,3.0,Śródmieście,1.0,62.66,52.257769,20.9945254
533800.0,11963.25,,2.0,Praga-Południe,0.0,44.62,52.2303,21.0828
752500.0,10757.68,,2.0,Praga-Południe,6.0,69.95,52.2303,21.0828
652500.0,9301.5,,3.0,Praga-Południe,5.0,70.15,52.2303,21.0828
580000.0,10386.82,,2.0,Praga-Południe,2.0,55.84,52.2303,21.0828
473900.0,10659.02,,2.0,Praga-Południe,5.0,44.46,52.2303,21.0828
509100.0,11169.37,,2.0,Praga-Południe,3.0,45.58,52.2303,21.0828
357300.0,12410.56,,2.0,Praga-Południe,2.0,28.79,52.2303,21.0828
375100.0,12997.23,,1.0,Praga-Południe,3.0,28.86,52.2303,21.0828
580000.0,13001.57,,2.0,Praga-Południe,5.0,44.61,52.2303,21.0828
484600.0,15883.32,,1.0,Praga-Południe,7.0,30.51,52.2303,21.0828
381400.0,13247.66,,1.0,Praga-Południe,5.0,28.79,52.2303,21.0828
613300.0,10400.2,,3.0,Praga-Południe,2.0,58.97,52.2300261260138,21.1093084424226
501200.0,11152.65,,2.0,Praga-Południe,3.0,44.94,52.2303,21.0828
513800.0,11481.56,,2.0,Praga-Południe,4.0,44.75,52.2303,21.0828
926700.0,8394.02,,5.0,Praga-Południe,1.0,110.4,52.2303,21.0828
471800.0,13639.78,,1.0,Praga-Południe,6.0,34.59,52.2303,21.0828
605200.0,10838.11,,2.0,Praga-Południe,4.0,55.84,52.2303,21.0828
443700.0,9908.44,,2.0,Praga-Południe,3.0,44.78,52.2300261260138,21.1093084424226
587100.0,10538.5,,3.0,Praga-Południe,3.0,55.71,52.2303,21.0828
493800.0,10975.77,,2.0,Praga-Południe,6.0,44.99,52.2303,21.0828
925000.0,10054.35,8.0,4.0,Wola,4.0,92.0,52.22124,20.95634
433000.0,10548.11,4.0,2.0,Włochy,2.0,41.05,52.20677,20.93834
1.0,-1.0,4.0,4.0,Białołęka,1.0,60.05,52.3078,20.9743
630400.0,11289.4,,2.0,Praga-Południe,6.0,55.84,52.2303,21.0828
644000.0,10029.59,8.0,3.0,Wola,0.0,64.21,52.22498,20.95288
625000.0,9200.65,4.0,3.0,Włochy,1.0,67.93,52.20677,20.93834
599900.0,10768.26,,3.0,Praga-Południe,4.0,55.71,52.2303,21.0828
503500.0,11251.4,,2.0,Praga-Południe,3.0,44.75,52.2303,21.0828
1014999.0,9485.97,7.0,5.0,Włochy,1.0,107.0,52.19651,20.95533
1.0,-1.0,4.0,3.0,Białołęka,3.0,58.41,52.3078,20.9743
277000.0,7869.32,5.0,2.0,Rembertów,2.0,35.2,52.2587610201859,21.1567854503658
530300.0,11629.39,,2.0,Praga-Południe,5.0,45.6,52.2303,21.0828
1.0,-1.0,4.0,2.0,Białołęka,3.0,37.63,52.3078,20.9743
467600.0,10442.16,,2.0,Praga-Południe,4.0,44.78,52.2303,21.0828
1.0,-1.0,4.0,3.0,Białołęka,0.0,56.69,52.3106169106932,20.9699389306326
1.0,-1.0,4.0,3.0,Białołęka,4.0,49.11,52.3078,20.9743
1.0,-1.0,4.0,4.0,Włochy,1.0,71.03,52.2057940581779,20.938095030007
1.0,-1.0,4.0,3.0,Białołęka,0.0,49.11,52.3078,20.9743
1.0,-1.0,4.0,3.0,Białołęka,0.0,58.41,52.3106169106932,20.9699389306326
612700.0,10998.03,,3.0,Praga-Południe,5.0,55.71,52.2303,21.0828
1.0,-1.0,4.0,4.0,Włochy,2.0,74.03,52.2057940581779,20.938095030007
488600.0,10989.65,,2.0,Praga-Południe,6.0,44.46,52.2303,21.0828
1.0,-1.0,4.0,3.0,Białołęka,0.0,64.41,52.3078,20.9743
1.0,-1.0,4.0,2.0,Białołęka,1.0,49.11,52.3106169106932,20.9699389306326
1.0,-1.0,4.0,3.0,Białołęka,3.0,65.13,52.3106169106932,20.9699389306326
486500.0,10469.12,,3.0,Praga-Południe,0.0,46.47,52.2303,21.0828
529600.0,11377.01,,3.0,Praga-Południe,5.0,46.55,52.2303,21.0828
589990.0,11717.78,8.0,2.0,Wola,0.0,50.35,52.22498,20.95288
